;dates;sea_level
870;2014-05-20;-0.35660000000000003
871;2014-05-21;-0.3552
872;2014-05-22;-0.35650000000000004
873;2014-05-23;-0.3557
874;2014-05-24;-0.3543
875;2014-05-25;-0.35710000000000003
876;2014-05-26;-0.3613
877;2014-05-27;-0.3622
878;2014-05-28;-0.365
879;2014-05-29;-0.37170000000000003
880;2014-05-30;-0.37320000000000003
881;2014-05-31;-0.3768
882;2014-06-01;-0.3728
883;2014-06-02;-0.3699
884;2014-06-03;-0.3662
885;2014-06-04;-0.35960000000000003
886;2014-06-05;-0.3569
887;2014-06-06;-0.35250000000000004
888;2014-06-07;-0.3512
889;2014-06-08;-0.3518
890;2014-06-09;-0.35200000000000004
891;2014-06-10;-0.3553
892;2014-06-11;-0.3603
893;2014-06-12;-0.36010000000000003
894;2014-06-13;-0.36060000000000003
895;2014-06-14;-0.3628
896;2014-06-15;-0.3613
897;2014-06-16;-0.3634
898;2014-06-17;-0.3644
899;2014-06-18;-0.365
900;2014-06-19;-0.3628
901;2014-06-20;-0.3608
902;2014-06-21;-0.3564
903;2014-06-22;-0.3497
904;2014-06-23;-0.3423
905;2014-06-24;-0.3373
906;2014-06-25;-0.3335
907;2014-06-26;-0.32930000000000004
908;2014-06-27;-0.3321
909;2014-06-28;-0.3257
910;2014-06-29;-0.3252
911;2014-06-30;-0.3281
912;2014-07-01;-0.333
913;2014-07-02;-0.3365
914;2014-07-03;-0.33940000000000003
915;2014-07-04;-0.3396
916;2014-07-05;-0.34340000000000004
917;2014-07-06;-0.3416
918;2014-07-07;-0.3388
919;2014-07-08;-0.33230000000000004
920;2014-07-09;-0.3277
921;2014-07-10;-0.32370000000000004
922;2014-07-11;-0.3183
923;2014-07-12;-0.319
924;2014-07-13;-0.321
925;2014-07-14;-0.3191
926;2014-07-15;-0.32230000000000003
927;2014-07-16;-0.3255
928;2014-07-17;-0.32680000000000003
929;2014-07-18;-0.32880000000000004
930;2014-07-19;-0.33330000000000004
931;2014-07-20;-0.3332
932;2014-07-21;-0.3362
933;2014-07-22;-0.33680000000000004
934;2014-07-23;-0.3385
935;2014-07-24;-0.3398
936;2014-07-25;-0.3385
937;2014-07-26;-0.33630000000000004
938;2014-07-27;-0.33630000000000004
939;2014-07-28;-0.3325
940;2014-07-29;-0.3312
941;2014-07-30;-0.329
942;2014-07-31;-0.3297
943;2014-08-01;-0.3255
944;2014-08-02;-0.325
945;2014-08-03;-0.32480000000000003
946;2014-08-04;-0.3266
947;2014-08-05;-0.32880000000000004
948;2014-08-06;-0.3311
949;2014-08-07;-0.33580000000000004
950;2014-08-08;-0.3408
951;2014-08-09;-0.3446
952;2014-08-10;-0.3453
953;2014-08-11;-0.3427
954;2014-08-12;-0.3376
955;2014-08-13;-0.33490000000000003
956;2014-08-14;-0.3332
957;2014-08-15;-0.3289
958;2014-08-16;-0.32630000000000003
959;2014-08-17;-0.3274
960;2014-08-18;-0.32730000000000004
961;2014-08-19;-0.3284
962;2014-08-20;-0.3322
963;2014-08-21;-0.3332
964;2014-08-22;-0.3365
965;2014-08-23;-0.33940000000000003
966;2014-08-24;-0.33940000000000003
967;2014-08-25;-0.34190000000000004
968;2014-08-26;-0.3418
969;2014-08-27;-0.3391
970;2014-08-28;-0.33690000000000003
971;2014-08-29;-0.3393
972;2014-08-30;-0.3392
973;2014-08-31;-0.3393
974;2014-09-01;-0.3395
975;2014-09-02;-0.3327
976;2014-09-03;-0.3317
977;2014-09-04;-0.331
978;2014-09-05;-0.3297
979;2014-09-06;-0.3247
980;2014-09-07;-0.318
981;2014-09-08;-0.316
982;2014-09-09;-0.31020000000000003
983;2014-09-10;-0.3075
984;2014-09-11;-0.30760000000000004
985;2014-09-12;-0.3114
986;2014-09-13;-0.3126
987;2014-09-14;-0.3111
988;2014-09-15;-0.31370000000000003
989;2014-09-16;-0.3123
990;2014-09-17;-0.3098
991;2014-09-18;-0.3053
992;2014-09-19;-0.2979
993;2014-09-20;-0.2958
994;2014-09-21;-0.2927
995;2014-09-22;-0.28600000000000003
996;2014-09-23;-0.2838
997;2014-09-24;-0.2826
998;2014-09-25;-0.2822
999;2014-09-26;-0.2831
1000;2014-09-27;-0.2883
1001;2014-09-28;-0.2874
1002;2014-09-29;-0.2888
1003;2014-09-30;-0.2888
1004;2014-10-01;-0.2867
1005;2014-10-02;-0.2884
1006;2014-10-03;-0.2867
1007;2014-10-04;-0.2862
1008;2014-10-05;-0.2838
1009;2014-10-06;-0.27490000000000003
1010;2014-10-07;-0.2756
1011;2014-10-08;-0.2756
1012;2014-10-09;-0.2743
1013;2014-10-10;-0.272
1014;2014-10-11;-0.27140000000000003
1015;2014-10-12;-0.2737
1016;2014-10-13;-0.2757
1017;2014-10-14;-0.2772
1018;2014-10-15;-0.2795
1019;2014-10-16;-0.28140000000000004
1020;2014-10-17;-0.28390000000000004
1021;2014-10-18;-0.28240000000000004
1022;2014-10-19;-0.2892
1023;2014-10-20;-0.28800000000000003
1024;2014-10-21;-0.2853
1025;2014-10-22;-0.2787
1026;2014-10-23;-0.278
1027;2014-10-24;-0.2775
1028;2014-10-25;-0.2787
1029;2014-10-26;-0.2757
1030;2014-10-27;-0.2722
1031;2014-10-28;-0.26930000000000004
1032;2014-10-29;-0.26530000000000004
1033;2014-10-30;-0.26380000000000003
1034;2014-10-31;-0.2587
1035;2014-11-01;-0.2566
1036;2014-11-02;-0.25170000000000003
1037;2014-11-03;-0.24880000000000002
1038;2014-11-04;-0.2447
1039;2014-11-05;-0.2386
1040;2014-11-06;-0.2381
1041;2014-11-07;-0.23
1042;2014-11-08;-0.2272
1043;2014-11-09;-0.2258
1044;2014-11-10;-0.22130000000000002
1045;2014-11-11;-0.2207
1046;2014-11-12;-0.22690000000000002
1047;2014-11-13;-0.2277
1048;2014-11-14;-0.2295
1049;2014-11-15;-0.22590000000000002
1050;2014-11-16;-0.2235
1051;2014-11-17;-0.2242
1052;2014-11-18;-0.2272
1053;2014-11-19;-0.2301
1054;2014-11-20;-0.2323
1055;2014-11-21;-0.23500000000000001
1056;2014-11-22;-0.2422
1057;2014-11-23;-0.2462
1058;2014-11-24;-0.2466
1059;2014-11-25;-0.2456
1060;2014-11-26;-0.23240000000000002
1061;2014-11-27;-0.2247
1062;2014-11-28;-0.22610000000000002
1063;2014-11-29;-0.22690000000000002
1064;2014-11-30;-0.2351
1065;2014-12-01;-0.24650000000000002
1066;2014-12-02;-0.259
1067;2014-12-03;-0.2805
1068;2014-12-04;-0.30010000000000003
1069;2014-12-05;-0.323
1070;2014-12-06;-0.3437
1071;2014-12-07;-0.3608
1072;2014-12-08;-0.3734
1073;2014-12-09;-0.38170000000000004
1074;2014-12-10;-0.3821
1075;2014-12-11;-0.38130000000000003
1076;2014-12-12;-0.3768
1077;2014-12-13;-0.3673
1078;2014-12-14;-0.3613
1079;2014-12-15;-0.35100000000000003
1080;2014-12-16;-0.34590000000000004
1081;2014-12-17;-0.33990000000000004
1082;2014-12-18;-0.33230000000000004
1083;2014-12-19;-0.3256
1084;2014-12-20;-0.32070000000000004
1085;2014-12-21;-0.3191
1086;2014-12-22;-0.31670000000000004
1087;2014-12-23;-0.31570000000000004
1088;2014-12-24;-0.3181
1089;2014-12-25;-0.3201
1090;2014-12-26;-0.3241
1091;2014-12-27;-0.322
1092;2014-12-28;-0.31920000000000004
1093;2014-12-29;-0.31720000000000004
1094;2014-12-30;-0.3134
1095;2014-12-31;-0.30460000000000004
